fishstock,AssessmentYear,Year,recruitment,high_recruitment,low_recruitment,low_SSB,SSB,high_SSB,catches,landings,discards,low_F,F,high_F,StockPublishNote,Purpose,Fage,recruitment_age,units,stockSizeDescription,stockSizeUnits,fishingPressureDescription,fishingPressureUnits
ank.27.78ab,2016,1994,NA,NA,NA,NA,NA,NA,NA,5744,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,1995,NA,NA,NA,NA,NA,NA,NA,6953,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,1996,NA,NA,NA,NA,NA,NA,NA,8092,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,1997,0,NA,NA,0.53,0.81,1.09,NA,8114,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,1998,0,NA,NA,0.36,0.58,0.8,NA,8599,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,1999,0,NA,NA,0.23,0.45,0.67,NA,6739,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2000,0,NA,NA,0.4,0.62,0.84,NA,6645,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2001,1,NA,NA,0.55,0.79,1.03,NA,5728,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2002,0,NA,NA,0.69,0.93,1.17,NA,6394,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2003,0,NA,NA,0.31,0.51,0.71,NA,8368,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2004,1,NA,NA,0.42,0.62,0.82,NA,7436,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2005,0,NA,NA,0.3,0.52,0.74,NA,7532,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2006,0,NA,NA,0.56,0.8,1.04,NA,5720,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2007,1,NA,NA,0.77,1.07,1.37,NA,6357,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2008,1,NA,NA,1.13,1.47,1.81,NA,7379,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2009,0,NA,NA,0.49,0.77,1.05,NA,9082,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2010,0,NA,NA,0.3,0.5,0.7,NA,9359,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2011,1,NA,NA,0.68,1.06,1.44,NA,7988,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2012,1,NA,NA,0.71,1.21,1.71,NA,8964,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2013,2,NA,NA,0.827,0.872,0.918,NA,12655,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2014,1,NA,NA,0.53,0.81,1.09,NA,10872,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.78ab,2016,2015,1,NA,NA,0.36,0.58,0.8,NA,10319,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/30min,F,Year-1
ank.27.8c9a,2017,1980,0,NA,NA,1.2,1.2,1.2,NA,2110,NA,0.887,0.93,0.977,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1981,0,NA,NA,1.179,1.181,1.185,NA,2300,NA,0.986,1.036,1.088,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1982,0,NA,NA,1.147,1.15,1.155,NA,2370,NA,1.044,1.098,1.155,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1983,0,NA,NA,1.112,1.116,1.122,NA,2380,NA,1.08,1.137,1.196,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1984,0,NA,NA,1.077,1.081,1.089,NA,1930,NA,0.887,0.937,0.988,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1985,0,NA,NA,1.071,1.079,1.093,NA,1830,NA,0.835,0.888,0.94,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1986,0,NA,NA,1.07,1.083,1.104,NA,2560,NA,1.188,1.267,1.345,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1987,0,NA,NA,1.025,1.037,1.058,NA,3830,NA,1.961,2.077,2.186,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1988,0,NA,NA,0.9,0.904,0.914,NA,3700,NA,2.223,2.32,2.408,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1989,0,NA,NA,0.763,0.775,0.797,NA,2580,NA,1.756,1.812,1.862,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1990,0,NA,NA,0.704,0.72,0.747,NA,2330,NA,1.699,1.749,1.791,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1991,0,NA,NA,0.66,0.679,0.709,NA,2160,NA,1.663,1.712,1.75,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1992,0,NA,NA,0.625,0.646,0.679,NA,2110,NA,1.705,1.759,1.797,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1993,0,NA,NA,0.59,0.614,0.65,NA,2230,NA,1.911,1.981,2.027,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1994,0,NA,NA,0.541,0.569,0.611,NA,1580,NA,1.398,1.46,1.5,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1995,0,NA,NA,0.539,0.567,0.61,NA,1840,NA,1.652,1.737,1.792,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1996,0,NA,NA,0.516,0.545,0.592,NA,1630,NA,1.492,1.581,1.64,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1997,0,NA,NA,0.506,0.536,0.586,NA,1810,NA,1.691,1.81,1.891,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1998,0,NA,NA,0.479,0.513,0.568,NA,2090,NA,2.059,2.243,2.38,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,1999,0,NA,NA,0.422,0.466,0.531,NA,1880,NA,1.972,2.212,2.413,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2000,0,NA,NA,0.373,0.427,0.502,NA,1370,NA,1.473,1.697,1.905,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2001,0,NA,NA,0.358,0.42,0.504,NA,1010,NA,1.062,1.233,1.41,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2002,0,NA,NA,0.371,0.439,0.529,NA,770,NA,0.754,0.879,1.01,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2003,0,NA,NA,0.407,0.48,0.572,NA,926,NA,0.842,0.978,1.129,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2004,0,NA,NA,0.438,0.514,0.611,NA,972,NA,0.824,0.959,1.11,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2005,0,NA,NA,0.467,0.55,0.651,NA,897,NA,0.702,0.822,0.954,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2006,0,NA,NA,0.506,0.596,0.701,NA,1150,NA,0.839,0.986,1.153,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2007,0,NA,NA,0.533,0.628,0.739,NA,1300,NA,0.897,1.064,1.261,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2008,0,NA,NA,0.548,0.653,0.773,NA,951,NA,0.617,0.734,0.875,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2009,0,NA,NA,0.594,0.706,0.834,NA,769,NA,0.455,0.545,0.652,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2010,0,NA,NA,0.655,0.776,0.914,NA,784,NA,0.422,0.506,0.605,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2011,0,NA,NA,0.721,0.849,0.996,NA,945,NA,0.468,0.562,0.672,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2012,0,NA,NA,0.776,0.914,1.069,NA,1140,NA,0.529,0.636,0.763,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2013,0,NA,NA,0.823,0.967,1.128,NA,1070,NA,0.47,0.564,0.68,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2014,0,NA,NA,0.872,1.025,1.192,NA,988,NA,0.41,0.491,0.594,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2015,0,NA,NA,0.934,1.088,1.257,NA,1040,NA,0.409,0.488,0.589,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2016,0,NA,NA,0.984,1.146,1.316,NA,1010,NA,0.38,0.451,0.543,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
ank.27.8c9a,2017,2017,0,NA,NA,1.035,1.204,1.371,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Total biomass/Bmsy,Relative,F/Fmsy,ratio
aru.27.123a4,2017,1988,NA,NA,NA,NA,NA,NA,NA,14096,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1989,NA,NA,NA,NA,NA,NA,NA,12176,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1990,NA,NA,NA,NA,NA,NA,NA,11441,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1991,NA,NA,NA,NA,NA,NA,NA,10295,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1992,NA,NA,NA,NA,NA,NA,NA,12668,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1993,NA,NA,NA,NA,NA,NA,NA,11188,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1994,NA,NA,NA,NA,NA,NA,NA,7953,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1995,NA,NA,NA,NA,NA,NA,NA,7857,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1996,NA,NA,NA,NA,NA,NA,NA,8263,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1997,NA,NA,NA,NA,NA,NA,NA,7165,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1998,NA,NA,NA,NA,NA,NA,NA,10277,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,1999,NA,NA,NA,NA,NA,NA,NA,8596,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2000,NA,NA,NA,NA,NA,NA,NA,7654,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2001,NA,NA,NA,NA,NA,NA,NA,16549,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2002,NA,NA,NA,NA,NA,NA,NA,8672,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2003,NA,NA,NA,NA,NA,NA,NA,9969,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2004,NA,NA,NA,NA,NA,NA,NA,16817,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2005,NA,NA,NA,NA,NA,NA,NA,17595,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2006,NA,NA,NA,NA,NA,NA,NA,25496,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2007,NA,NA,NA,NA,NA,NA,NA,16374,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2008,NA,NA,NA,NA,NA,NA,NA,13424,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2009,NA,NA,NA,NA,216783,NA,NA,13495,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2010,NA,NA,NA,NA,NA,NA,NA,12898,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2011,NA,NA,NA,NA,NA,NA,NA,12064,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2012,NA,NA,NA,NA,177897,NA,NA,12485,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2013,NA,NA,NA,NA,NA,NA,NA,13229,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2014,NA,NA,NA,NA,328143,NA,NA,15062,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2015,NA,NA,NA,NA,NA,NA,NA,15236,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.123a4,2017,2016,NA,NA,NA,NA,571561,NA,NA,18893,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,NA,NA
aru.27.5a14,2017,2000,NA,NA,NA,2735,20764,38794,5657,NA,NA,NA,0.272,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2001,NA,NA,NA,9503,22426,35348,3043,NA,NA,NA,0.136,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2002,NA,NA,NA,9779,18465,27151,4960,NA,NA,NA,0.269,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2003,NA,NA,NA,9886,14826,19766,2686,NA,NA,NA,0.181,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2004,NA,NA,NA,14854,30289,45724,3637,NA,NA,NA,0.12,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2005,NA,NA,NA,14722,33956,53190,4481,NA,NA,NA,0.132,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2006,NA,NA,NA,15885,28317,40749,4775,NA,NA,NA,0.169,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2007,NA,NA,NA,18155,26832,35510,4226,NA,NA,NA,0.157,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2008,NA,NA,NA,19165,36458,53751,8778,NA,NA,NA,0.241,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2009,NA,NA,NA,21527,60280,99033,10829,NA,NA,NA,0.18,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2010,NA,NA,NA,12314,33383,54452,16428,NA,NA,NA,0.492,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2011,NA,NA,NA,NA,NA,NA,10515,NA,NA,NA,0.37,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2012,NA,NA,NA,9548,37413,65278,9290,NA,NA,NA,0.248,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2013,NA,NA,NA,16500,31505,46510,7154,NA,NA,NA,0.227,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2014,NA,NA,NA,15867,69073,122278,7241,NA,NA,NA,0.105,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2015,NA,NA,NA,20355,46114,71873,6056,NA,NA,NA,0.131,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5a14,2017,2016,NA,NA,NA,17864,75200,132535,5646,NA,NA,NA,0.075,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
aru.27.5b6a,2017,1988,NA,NA,NA,NA,NA,NA,8211,8211,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1989,NA,NA,NA,NA,NA,NA,20808,20808,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1990,NA,NA,NA,NA,NA,NA,9683,9683,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1991,NA,NA,NA,NA,NA,NA,4786,4786,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1992,NA,NA,NA,NA,NA,NA,6974,6974,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1993,NA,NA,NA,NA,NA,NA,2132,2132,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1994,NA,NA,NA,NA,NA,NA,8595,8595,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1995,NA,NA,NA,NA,NA,NA,17224,17224,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1996,NA,NA,NA,31.129,52.94,74.75,15130,15130,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1997,NA,NA,NA,29.951,45.553,61.154,15702,15702,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1998,NA,NA,NA,20.921,31.539,42.158,23126,23126,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,1999,NA,NA,NA,20.721,33.155,45.588,16452,16452,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2000,NA,NA,NA,21.945,39.972,57.998,12198,12198,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2001,NA,NA,NA,27.474,40.525,53.576,24547,24547,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2002,NA,NA,NA,12.572,18.817,25.062,19237,19237,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2003,NA,NA,NA,16.844,25.46,34.076,8597,8597,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2004,NA,NA,NA,21.301,32.93,44.559,10369,10369,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2005,NA,NA,NA,13.456,21.712,29.967,12647,12647,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2006,NA,NA,NA,17.226,27.716,38.206,17456,17456,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2007,NA,NA,NA,10.611,16.182,21.753,21943,21943,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2008,NA,NA,NA,20.579,31.961,43.344,20112,20112,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2009,NA,NA,NA,29.681,56.437,83.194,20879,20879,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2010,NA,NA,NA,24.479,37.765,51.052,21850,21850,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2011,NA,NA,NA,19.972,37.275,54.578,22295,22295,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2012,NA,NA,NA,19.103,33.879,48.656,14969,14969,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2013,NA,NA,NA,13.078,18.655,24.232,16668,16668,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2014,NA,NA,NA,14.007,19.552,25.097,17244,15663,1581,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2015,NA,NA,NA,20.492,33.126,45.76,17818,17548,270,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.5b6a,2017,2016,NA,NA,NA,22.756,42.07,61.384,17993,16330,1663,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,kg/hour,NA,NA
aru.27.6b7-1012,2017,1966,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1967,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1968,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1969,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1970,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1971,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1972,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1973,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1974,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1975,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1976,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
aru.27.6b7-1012,2017,1977,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,NA,NA
